MONDO Disease id	Disease name	Parent MONDO id	Parent name
mondo:0007967	melanoma and neural system tumor syndrome	mondo:0021166	inflammatory disease
mondo:0005786	Hepadnaviridae infectious disease	mondo:0005550	infectious disease
mondo:0010811	benign prostatic hyperplasia \(disease\)		
mondo:0001273	megacolon	mondo:0004335	digestive system disease
mondo:0019538	Gaisbock syndrome	mondo:0005046	immune system disease
mondo:0019538	Gaisbock syndrome	mondo:0002081	musculoskeletal system disease
mondo:0019538	Gaisbock syndrome	mondo:0005570	hematologic disease
mondo:0005746	enterobiasis	mondo:0004335	digestive system disease
mondo:0005746	enterobiasis	mondo:0005550	infectious disease
mondo:0021251	endometrium neoplasm		
mondo:0002039	cognitive disorder	mondo:0002025	psychiatric disorder
mondo:0002039	cognitive disorder	mondo:0005071	nervous system disorder
mondo:0005401	colonic neoplasm	mondo:0004335	digestive system disease
mondo:0005806	hypopharynx cancer	mondo:0004335	digestive system disease
mondo:0005806	hypopharynx cancer	mondo:0004992	cancer
mondo:0005806	hypopharynx cancer	mondo:0024623	otorhinolaryngologic disease
mondo:0005806	hypopharynx cancer	mondo:0005087	respiratory system disease
mondo:0001443	tympanosclerosis	mondo:0024623	otorhinolaryngologic disease
mondo:0005752	epidural abscess	mondo:0005071	nervous system disorder
mondo:0005752	epidural abscess	mondo:0005550	infectious disease
mondo:0015374	primary central nervous system vasculitis	mondo:0004995	cardiovascular disease
mondo:0015374	primary central nervous system vasculitis	mondo:0021166	inflammatory disease
mondo:0011331	congenital chylothorax	mondo:0005087	respiratory system disease
mondo:0005824	Legionnaires\' disease	mondo:0005550	infectious disease
mondo:0005824	Legionnaires\' disease	mondo:0005087	respiratory system disease
mondo:0005824	Legionnaires\' disease	mondo:0021166	inflammatory disease
mondo:0006888	paraneoplastic polyneuropathy	mondo:0005071	nervous system disorder
mondo:0044344	Schistosoma japonicum infectious disease	mondo:0005550	infectious disease
mondo:0002263	female reproductive system disease		
mondo:0007014	vibrio infectious disease	mondo:0005550	infectious disease
mondo:0006931	pulmonary coin lesion	mondo:0005087	respiratory system disease
mondo:0005778	haemonchiasis	mondo:0005550	infectious disease
mondo:0021118	intestinal neoplasm	mondo:0004335	digestive system disease
mondo:0019780	anotia	mondo:0024623	otorhinolaryngologic disease
mondo:0005714	congenital syphilis	mondo:0005550	infectious disease
mondo:0005015	diabetes mellitus \(disease\)	mondo:0004335	digestive system disease
mondo:0005015	diabetes mellitus \(disease\)	mondo:0005066	metabolic disease
mondo:0005015	diabetes mellitus \(disease\)	mondo:0005151	endocrine system disease
mondo:0004901	lingual\-facial\-buccal dyskinesia	mondo:0005071	nervous system disorder
mondo:0006694	cerebral atherosclerosis	mondo:0004995	cardiovascular disease
mondo:0001106	kidney failure	mondo:0002118	urinary system disease
mondo:0006662	aseptic meningitis	mondo:0005550	infectious disease
mondo:0006662	aseptic meningitis	mondo:0005071	nervous system disorder
mondo:0006662	aseptic meningitis	mondo:0021166	inflammatory disease
mondo:0001875	epicondylitis	mondo:0002081	musculoskeletal system disease
mondo:0001875	epicondylitis	mondo:0003900	connective tissue disease
mondo:0001875	epicondylitis	mondo:0021166	inflammatory disease
mondo:0005287	developmental disability	mondo:0005071	nervous system disorder
mondo:0006608	seborrheic dermatitis \(disease\)	mondo:0002051	integumentary system disease
mondo:0006608	seborrheic dermatitis \(disease\)	mondo:0021166	inflammatory disease
mondo:0002897	secondary syphilis	mondo:0005550	infectious disease
mondo:0019632	Lyme disease	mondo:0005550	infectious disease
mondo:0020683	acute disease		
mondo:0006606	scleredema adultorum	mondo:0002051	integumentary system disease
mondo:0006606	scleredema adultorum	mondo:0003900	connective tissue disease
mondo:0006606	scleredema adultorum	mondo:0002081	musculoskeletal system disease
mondo:0005034	thyroid gland follicular carcinoma	mondo:0004992	cancer
mondo:0005034	thyroid gland follicular carcinoma	mondo:0005151	endocrine system disease
mondo:0017638	manganese poisoning	mondo:0029000	poisoning
mondo:0019345	shigellosis	mondo:0004335	digestive system disease
mondo:0019345	shigellosis	mondo:0005550	infectious disease
mondo:0019345	shigellosis	mondo:0021166	inflammatory disease
mondo:0009174	protein\-losing enteropathy \(disease\)	mondo:0004335	digestive system disease
mondo:0005744	yolk sac tumor	mondo:0004992	cancer
mondo:0006718	cutaneous syphilis	mondo:0002051	integumentary system disease
mondo:0006718	cutaneous syphilis	mondo:0005550	infectious disease
mondo:0008840	ataxia telangiectasia	mondo:0005071	nervous system disorder
mondo:0008840	ataxia telangiectasia	mondo:0002051	integumentary system disease
mondo:0008840	ataxia telangiectasia	mondo:0004995	cardiovascular disease
mondo:0008840	ataxia telangiectasia	mondo:0005151	endocrine system disease
mondo:0008840	ataxia telangiectasia	mondo:0005046	immune system disease
mondo:0008840	ataxia telangiectasia	mondo:0004992	cancer
mondo:0005212	rhabdomyosarcoma \(disease\)	mondo:0004992	cancer
mondo:0005212	rhabdomyosarcoma \(disease\)	mondo:0005071	nervous system disorder
mondo:0005212	rhabdomyosarcoma \(disease\)	mondo:0002081	musculoskeletal system disease
mondo:0012454	alcohol sensitivity\, acute	mondo:0002025	psychiatric disorder
mondo:0012454	alcohol sensitivity\, acute	mondo:0005071	nervous system disorder
mondo:0020714	mitochondrial myopathy\, episodic\, with optic atrophy and reversible leukoencephalopathy	mondo:0005066	metabolic disease
mondo:0020714	mitochondrial myopathy\, episodic\, with optic atrophy and reversible leukoencephalopathy	mondo:0002081	musculoskeletal system disease
mondo:0019019	osteogenesis imperfecta	mondo:0003900	connective tissue disease
mondo:0019019	osteogenesis imperfecta	mondo:0002081	musculoskeletal system disease
mondo:0005160	aortic aneurysm \(disease\)	mondo:0004995	cardiovascular disease
mondo:0008645	ventricular extrasystoles with syncopal episodes\-perodactyly\-robin sequence syndrome	mondo:0024623	otorhinolaryngologic disease
mondo:0005619	typhoid fever	mondo:0004335	digestive system disease
mondo:0005619	typhoid fever	mondo:0002051	integumentary system disease
mondo:0005619	typhoid fever	mondo:0005550	infectious disease
mondo:0005619	typhoid fever	mondo:0021166	inflammatory disease
mondo:0005898	paronychia \(disease\)	mondo:0002051	integumentary system disease
mondo:0001083	Fanconi renotubular syndrome	mondo:0005066	metabolic disease
mondo:0001083	Fanconi renotubular syndrome	mondo:0002118	urinary system disease
mondo:0007838	Jacobsen syndrome	mondo:0005570	hematologic disease
mondo:0005890	osteitis fibrosa	mondo:0003900	connective tissue disease
mondo:0005890	osteitis fibrosa	mondo:0002081	musculoskeletal system disease
mondo:0009045	cataract\-nephropathy\-encephalopathy syndrome	mondo:0002025	psychiatric disorder
mondo:0009045	cataract\-nephropathy\-encephalopathy syndrome	mondo:0005071	nervous system disorder
mondo:0013334	cocoon syndrome		
mondo:0006030	chronic cystitis	mondo:0002118	urinary system disease
mondo:0006030	chronic cystitis	mondo:0021166	inflammatory disease
mondo:0005626	epithelial neoplasm		
mondo:0002257	ankylosis \(disease\)	mondo:0003900	connective tissue disease
mondo:0002257	ankylosis \(disease\)	mondo:0002081	musculoskeletal system disease
mondo:0002492	acute kidney failure	mondo:0002118	urinary system disease
mondo:0020076	myeloproliferative neoplasm	mondo:0005570	hematologic disease
mondo:0020076	myeloproliferative neoplasm	mondo:0003900	connective tissue disease
mondo:0020076	myeloproliferative neoplasm	mondo:0002081	musculoskeletal system disease
mondo:0020076	myeloproliferative neoplasm	mondo:0005046	immune system disease
mondo:0020076	myeloproliferative neoplasm	mondo:0004992	cancer
mondo:0001392	monocular exotropia	mondo:0005071	nervous system disorder
mondo:0005489	dyslexia \(disease\)	mondo:0002025	psychiatric disorder
mondo:0005489	dyslexia \(disease\)	mondo:0005071	nervous system disorder
mondo:0005090	schizophrenia \(disease\)	mondo:0002025	psychiatric disorder
mondo:0005090	schizophrenia \(disease\)	mondo:0005071	nervous system disorder
mondo:0002687	superior mesenteric artery syndrome	mondo:0004335	digestive system disease
mondo:0002687	superior mesenteric artery syndrome	mondo:0004995	cardiovascular disease
mondo:0016367	dermatomyositis	mondo:0005071	nervous system disorder
mondo:0016367	dermatomyositis	mondo:0003900	connective tissue disease
mondo:0016367	dermatomyositis	mondo:0002118	urinary system disease
mondo:0016367	dermatomyositis	mondo:0002081	musculoskeletal system disease
mondo:0016367	dermatomyositis	mondo:0002051	integumentary system disease
mondo:0016367	dermatomyositis	mondo:0005046	immune system disease
mondo:0016367	dermatomyositis	mondo:0021166	inflammatory disease
mondo:0006759	femoral neuropathy	mondo:0005071	nervous system disorder
mondo:0018492	hereditary clear cell renal cell carcinoma	mondo:0004992	cancer
mondo:0018492	hereditary clear cell renal cell carcinoma	mondo:0002118	urinary system disease
mondo:0013600	insomnia \(disease\)	mondo:0002025	psychiatric disorder
mondo:0013600	insomnia \(disease\)	mondo:0005071	nervous system disorder
mondo:0009891	acquired polycythemia vera	mondo:0005570	hematologic disease
mondo:0009891	acquired polycythemia vera	mondo:0003900	connective tissue disease
mondo:0009891	acquired polycythemia vera	mondo:0002081	musculoskeletal system disease
mondo:0009891	acquired polycythemia vera	mondo:0005046	immune system disease
mondo:0009891	acquired polycythemia vera	mondo:0004992	cancer
mondo:0002769	leukorrhea		
mondo:0021169	epithelioid hemangioma	mondo:0004995	cardiovascular disease
mondo:0009411	autoimmune polyendocrine syndrome type 1	mondo:0005151	endocrine system disease
mondo:0009411	autoimmune polyendocrine syndrome type 1	mondo:0005046	immune system disease
mondo:0008615	tune deafness		
mondo:0020759	epilepsy\, childhood absence\, susceptibility to\, 1	mondo:0005071	nervous system disorder
mondo:0025487	murine acquired immunodeficiency syndrome	mondo:0005046	immune system disease
mondo:0006659	arteriosclerosis obliterans	mondo:0004995	cardiovascular disease
mondo:0008656	benign paroxysmal positional nystagmus		
mondo:0002519	anus disease	mondo:0004335	digestive system disease
mondo:0017198	osteopetrosis \(disease\)	mondo:0003900	connective tissue disease
mondo:0017198	osteopetrosis \(disease\)	mondo:0002081	musculoskeletal system disease
mondo:0005191	metastatic melanoma	mondo:0004335	digestive system disease
mondo:0005191	metastatic melanoma	mondo:0005550	infectious disease
mondo:0005191	metastatic melanoma	mondo:0005151	endocrine system disease
mondo:0005191	metastatic melanoma	mondo:0021166	inflammatory disease
mondo:0001195	spotted fever	mondo:0005550	infectious disease
mondo:0007495	dystonia 5	mondo:0005066	metabolic disease
mondo:0007495	dystonia 5	mondo:0005071	nervous system disorder
mondo:0005498	botulism	mondo:0005071	nervous system disorder
mondo:0005498	botulism	mondo:0005550	infectious disease
mondo:0019380	western equine encephalitis	mondo:0005550	infectious disease
mondo:0019380	western equine encephalitis	mondo:0005071	nervous system disorder
mondo:0019380	western equine encephalitis	mondo:0021166	inflammatory disease
mondo:0005569	cartilage disease		
mondo:0001357	hypochromic anemia \(disease\)	mondo:0005570	hematologic disease
mondo:0006676	beriberi	mondo:0005137	nutritional disorder
mondo:0006676	beriberi	mondo:0005066	metabolic disease
mondo:0010482	X\-linked parkinsonism\-spasticity syndrome	mondo:0002025	psychiatric disorder
mondo:0010482	X\-linked parkinsonism\-spasticity syndrome	mondo:0005071	nervous system disorder
mondo:0044083	alternariosis	mondo:0005550	infectious disease
mondo:0001292	autonomic nervous system disease	mondo:0005071	nervous system disorder
mondo:0002281	macrocytic anemia \(disease\)	mondo:0005570	hematologic disease
mondo:0004986	urinary bladder carcinoma	mondo:0004992	cancer
mondo:0004986	urinary bladder carcinoma	mondo:0002118	urinary system disease
mondo:0002267	obstructive lung disease	mondo:0005087	respiratory system disease
mondo:0024981	rodent disease		
mondo:0043919	radiation pneumonitis	mondo:0005087	respiratory system disease
mondo:0043919	radiation pneumonitis	mondo:0021166	inflammatory disease
mondo:0000654	benign connective and soft tissue neoplasm	mondo:0003900	connective tissue disease
mondo:0000654	benign connective and soft tissue neoplasm	mondo:0002081	musculoskeletal system disease
mondo:0008600	trigger thumb		
mondo:0017858	acute erythroid leukemia	mondo:0005570	hematologic disease
mondo:0017858	acute erythroid leukemia	mondo:0003900	connective tissue disease
mondo:0017858	acute erythroid leukemia	mondo:0002081	musculoskeletal system disease
mondo:0017858	acute erythroid leukemia	mondo:0005046	immune system disease
mondo:0017858	acute erythroid leukemia	mondo:0004992	cancer
mondo:0019040	chromosomal anomaly		
mondo:0019975	pellagra	mondo:0005137	nutritional disorder
mondo:0019975	pellagra	mondo:0002051	integumentary system disease
mondo:0019975	pellagra	mondo:0005066	metabolic disease
mondo:0008187	panic disorder 1	mondo:0002025	psychiatric disorder
mondo:0008187	panic disorder 1	mondo:0005071	nervous system disorder
mondo:0007198	Ascher syndrome		
mondo:0001266	erysipelas	mondo:0005550	infectious disease
mondo:0001266	erysipelas	mondo:0002051	integumentary system disease
mondo:0001266	erysipelas	mondo:0021166	inflammatory disease
mondo:0003398	anterograde amnesia	mondo:0002025	psychiatric disorder
mondo:0003398	anterograde amnesia	mondo:0005071	nervous system disorder
mondo:0006956	Rickettsiosis	mondo:0005550	infectious disease
mondo:0002277	arteriosclerosis disorder	mondo:0004995	cardiovascular disease
mondo:0006572	lichen planus	mondo:0002051	integumentary system disease
mondo:0006572	lichen planus	mondo:0021166	inflammatory disease
mondo:0005789	hepatitis D virus infection	mondo:0004335	digestive system disease
mondo:0005789	hepatitis D virus infection	mondo:0002051	integumentary system disease
mondo:0005789	hepatitis D virus infection	mondo:0005151	endocrine system disease
mondo:0005789	hepatitis D virus infection	mondo:0005550	infectious disease
mondo:0005789	hepatitis D virus infection	mondo:0021166	inflammatory disease
mondo:0021698	alcohol\-related disorders	mondo:0002025	psychiatric disorder
mondo:0021698	alcohol\-related disorders	mondo:0005071	nervous system disorder
mondo:0002125	status epilepticus	mondo:0005071	nervous system disorder
mondo:0016318	progressive multifocal leukoencephalopathy	mondo:0005550	infectious disease
mondo:0016318	progressive multifocal leukoencephalopathy	mondo:0005071	nervous system disorder
mondo:0016318	progressive multifocal leukoencephalopathy	mondo:0021166	inflammatory disease
